position,tracklist,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveliness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
11,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.638,0.83,9,-7.446,1,0.198,0.0417,0.118,0.609,0.226,140.084,audio_features,0ukqpkOWpZShCXNGBpxkSN,spotify:track:0ukqpkOWpZShCXNGBpxkSN,https://api.spotify.com/v1/tracks/0ukqpkOWpZShCXNGBpxkSN,https://api.spotify.com/v1/audio-analysis/0ukqpkOWpZShCXNGBpxkSN,205714,4
12,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.643,0.594,2,-5.453,1,0.0318,0.0128,0,0.118,0.442,144.033,audio_features,6pooRNiLyYpxZeIA5kJ5EX,spotify:track:6pooRNiLyYpxZeIA5kJ5EX,https://api.spotify.com/v1/tracks/6pooRNiLyYpxZeIA5kJ5EX,https://api.spotify.com/v1/audio-analysis/6pooRNiLyYpxZeIA5kJ5EX,216668,4
13,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.493,0.946,6,-2.906,0,0.054,0.000838,0.000256,0.339,0.117,144.951,audio_features,7cGuOVOGHArsS3OVM5tnc1,spotify:track:7cGuOVOGHArsS3OVM5tnc1,https://api.spotify.com/v1/tracks/7cGuOVOGHArsS3OVM5tnc1,https://api.spotify.com/v1/audio-analysis/7cGuOVOGHArsS3OVM5tnc1,230085,4
14,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.355,0.95,11,-2.129,0,0.234,0.00553,0.00356,0.16,0.231,150.088,audio_features,1Bf6VnVlEJwzXfuYw4ojFR,spotify:track:1Bf6VnVlEJwzXfuYw4ojFR,https://api.spotify.com/v1/tracks/1Bf6VnVlEJwzXfuYw4ojFR,https://api.spotify.com/v1/audio-analysis/1Bf6VnVlEJwzXfuYw4ojFR,218400,4
15,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.422,0.677,11,-5.76,1,0.0365,0.251,3.55E-06,0.16,0.146,150.131,audio_features,27YD36FUikKxbp3bKSiKGZ,spotify:track:27YD36FUikKxbp3bKSiKGZ,https://api.spotify.com/v1/tracks/27YD36FUikKxbp3bKSiKGZ,https://api.spotify.com/v1/audio-analysis/27YD36FUikKxbp3bKSiKGZ,297782,4
16,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.447,0.878,7,-5.705,0,0.0724,0.0772,2.52E-06,0.114,0.334,149.898,audio_features,52avyhEtrOkhnSjomPUWU8,spotify:track:52avyhEtrOkhnSjomPUWU8,https://api.spotify.com/v1/tracks/52avyhEtrOkhnSjomPUWU8,https://api.spotify.com/v1/audio-analysis/52avyhEtrOkhnSjomPUWU8,184282,4
17,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.409,0.622,8,-6.528,1,0.0444,0.0634,0.215,0.157,0.0625,150.268,audio_features,4TGhEyyyEtWmix70ssTqTG,spotify:track:4TGhEyyyEtWmix70ssTqTG,https://api.spotify.com/v1/tracks/4TGhEyyyEtWmix70ssTqTG,https://api.spotify.com/v1/audio-analysis/4TGhEyyyEtWmix70ssTqTG,220804,4
18,https://www.1001tracklists.com/tracklist/2qukq531/illenium-phoenix-radio-047-2020-02-11.html,illenium,0.347,0.411,6,-8.071,1,0.0414,0.0181,0.636,0.0975,0.395,171.991,audio_features,7zs9aoWKrINoC5ZXL7OvRm,spotify:track:7zs9aoWKrINoC5ZXL7OvRm,https://api.spotify.com/v1/tracks/7zs9aoWKrINoC5ZXL7OvRm,https://api.spotify.com/v1/audio-analysis/7zs9aoWKrINoC5ZXL7OvRm,283013,4
1,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.75,0.931,8,-5.166,1,0.0464,0.00168,0.284,0.249,0.472,140.151,audio_features,2beor6qrB0XJxW1CM6X9x2,spotify:track:2beor6qrB0XJxW1CM6X9x2,https://api.spotify.com/v1/tracks/2beor6qrB0XJxW1CM6X9x2,https://api.spotify.com/v1/audio-analysis/2beor6qrB0XJxW1CM6X9x2,158571,3
3,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.637,0.985,6,-3.809,0,0.184,0.00988,0.00857,0.0649,0.374,145.111,audio_features,02FuO3zDHGFAz0yP7HHGvy,spotify:track:02FuO3zDHGFAz0yP7HHGvy,https://api.spotify.com/v1/tracks/02FuO3zDHGFAz0yP7HHGvy,https://api.spotify.com/v1/audio-analysis/02FuO3zDHGFAz0yP7HHGvy,307862,4
4,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.654,0.773,1,-5.052,1,0.0612,0.000735,0.00333,0.453,0.265,139.798,audio_features,27TaxvQTwVRjcnAQ8974wJ,spotify:track:27TaxvQTwVRjcnAQ8974wJ,https://api.spotify.com/v1/tracks/27TaxvQTwVRjcnAQ8974wJ,https://api.spotify.com/v1/audio-analysis/27TaxvQTwVRjcnAQ8974wJ,178293,4
5,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,audio_features,1a7WZZZH7LzyvorhpOJFTe,spotify:track:1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/tracks/1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/audio-analysis/1a7WZZZH7LzyvorhpOJFTe,258475,4
6,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.667,0.747,9,-6.665,0,0.122,0.0333,0.00112,0.362,0.59,75.028,audio_features,24hYr62Cz2iA3OOef8mykI,spotify:track:24hYr62Cz2iA3OOef8mykI,https://api.spotify.com/v1/tracks/24hYr62Cz2iA3OOef8mykI,https://api.spotify.com/v1/audio-analysis/24hYr62Cz2iA3OOef8mykI,209583,4
9,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,audio_features,5i7fZq3chLyCHo3VeB6goD,spotify:track:5i7fZq3chLyCHo3VeB6goD,https://api.spotify.com/v1/tracks/5i7fZq3chLyCHo3VeB6goD,https://api.spotify.com/v1/audio-analysis/5i7fZq3chLyCHo3VeB6goD,261517,3
10,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.671,0.944,10,-4.714,0,0.0637,0.00288,0.0878,0.0735,0.497,140.011,audio_features,6wehkknfXsQc0T6a5dZOfQ,spotify:track:6wehkknfXsQc0T6a5dZOfQ,https://api.spotify.com/v1/tracks/6wehkknfXsQc0T6a5dZOfQ,https://api.spotify.com/v1/audio-analysis/6wehkknfXsQc0T6a5dZOfQ,222628,4
12,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.835,0.944,1,-2.943,1,0.284,0.000644,0.00745,0.1,0.518,75.001,audio_features,6rCEpTB2E0KnRZtuqFWNy4,spotify:track:6rCEpTB2E0KnRZtuqFWNy4,https://api.spotify.com/v1/tracks/6rCEpTB2E0KnRZtuqFWNy4,https://api.spotify.com/v1/audio-analysis/6rCEpTB2E0KnRZtuqFWNy4,206400,4
13,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.614,0.644,11,-5.672,0,0.373,0.184,0,0.489,0.649,84.788,audio_features,5b2FFKC64kxqcfaFnIZxoM,spotify:track:5b2FFKC64kxqcfaFnIZxoM,https://api.spotify.com/v1/tracks/5b2FFKC64kxqcfaFnIZxoM,https://api.spotify.com/v1/audio-analysis/5b2FFKC64kxqcfaFnIZxoM,289493,4
14,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.631,0.939,6,-4.21,0,0.0363,0.000351,0.747,0.955,0.452,127.992,audio_features,6AE0G24YXnDyEgE4L0efpB,spotify:track:6AE0G24YXnDyEgE4L0efpB,https://api.spotify.com/v1/tracks/6AE0G24YXnDyEgE4L0efpB,https://api.spotify.com/v1/audio-analysis/6AE0G24YXnDyEgE4L0efpB,294467,4
16,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.662,0.941,1,-1.641,1,0.0626,0.000375,0.029,0.292,0.579,149.982,audio_features,0tVv9FxhUjHrhF1DLsDUNH,spotify:track:0tVv9FxhUjHrhF1DLsDUNH,https://api.spotify.com/v1/tracks/0tVv9FxhUjHrhF1DLsDUNH,https://api.spotify.com/v1/audio-analysis/0tVv9FxhUjHrhF1DLsDUNH,167200,4
19,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.634,0.964,10,-1.669,1,0.0528,0.0181,0.459,0.808,0.491,152.039,audio_features,61CpxUycLbOgiuZWTK8KFV,spotify:track:61CpxUycLbOgiuZWTK8KFV,https://api.spotify.com/v1/tracks/61CpxUycLbOgiuZWTK8KFV,https://api.spotify.com/v1/audio-analysis/61CpxUycLbOgiuZWTK8KFV,143684,4
21,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.862,0.338,1,-7.561,1,0.288,0.314,5.50E-06,0.139,0.394,75.499,audio_features,0ME9hiBDDCeKzIdjtbZNHP,spotify:track:0ME9hiBDDCeKzIdjtbZNHP,https://api.spotify.com/v1/tracks/0ME9hiBDDCeKzIdjtbZNHP,https://api.spotify.com/v1/audio-analysis/0ME9hiBDDCeKzIdjtbZNHP,195556,4
22,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.404,0.753,8,-2.986,0,0.0656,0.0649,0,0.281,0.207,150.147,audio_features,3AGawd3ZkLbYQlxe4nZIEK,spotify:track:3AGawd3ZkLbYQlxe4nZIEK,https://api.spotify.com/v1/tracks/3AGawd3ZkLbYQlxe4nZIEK,https://api.spotify.com/v1/audio-analysis/3AGawd3ZkLbYQlxe4nZIEK,302520,4
24,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.569,0.995,2,-2.332,1,0.0573,0.00124,0.739,0.222,0.248,150.081,audio_features,6VWkAPfYuoGtGgC9zQt5Gn,spotify:track:6VWkAPfYuoGtGgC9zQt5Gn,https://api.spotify.com/v1/tracks/6VWkAPfYuoGtGgC9zQt5Gn,https://api.spotify.com/v1/audio-analysis/6VWkAPfYuoGtGgC9zQt5Gn,137910,4
26,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
28,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.618,0.943,8,-2.334,1,0.157,0.00108,0.0143,0.107,0.231,140.056,audio_features,4etXeoHiuYVxdTZltNvSuj,spotify:track:4etXeoHiuYVxdTZltNvSuj,https://api.spotify.com/v1/tracks/4etXeoHiuYVxdTZltNvSuj,https://api.spotify.com/v1/audio-analysis/4etXeoHiuYVxdTZltNvSuj,188571,4
31,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.566,0.964,11,-4.41,0,0.0793,0.00306,0.837,0.271,0.202,150.003,audio_features,0j05vXv8kjUAg0rlhTvXCJ,spotify:track:0j05vXv8kjUAg0rlhTvXCJ,https://api.spotify.com/v1/tracks/0j05vXv8kjUAg0rlhTvXCJ,https://api.spotify.com/v1/audio-analysis/0j05vXv8kjUAg0rlhTvXCJ,176000,4
32,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,audio_features,1xzBco0xcoJEDXktl7Jxrr,spotify:track:1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr,183907,4
34,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.457,0.899,10,-2.591,0,0.132,0.0019,0,0.831,0.298,147.268,audio_features,6JyuJFedEvPmdWQW0PkbGJ,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,215510,4
37,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.627,0.81,1,-6.122,1,0.0906,0.0538,0.486,0.0925,0.233,144.904,audio_features,5yPXV3mU7D7EDH4XEcY361,spotify:track:5yPXV3mU7D7EDH4XEcY361,https://api.spotify.com/v1/tracks/5yPXV3mU7D7EDH4XEcY361,https://api.spotify.com/v1/audio-analysis/5yPXV3mU7D7EDH4XEcY361,198621,4
38,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.627,0.81,1,-6.122,1,0.0906,0.0538,0.486,0.0925,0.233,144.904,audio_features,5yPXV3mU7D7EDH4XEcY361,spotify:track:5yPXV3mU7D7EDH4XEcY361,https://api.spotify.com/v1/tracks/5yPXV3mU7D7EDH4XEcY361,https://api.spotify.com/v1/audio-analysis/5yPXV3mU7D7EDH4XEcY361,198621,4
39,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.634,0.856,2,-2.445,1,0.0447,0.00872,0.734,0.139,0.43,150.008,audio_features,1HXhiRhQhQ7RXCTMDNoxel,spotify:track:1HXhiRhQhQ7RXCTMDNoxel,https://api.spotify.com/v1/tracks/1HXhiRhQhQ7RXCTMDNoxel,https://api.spotify.com/v1/audio-analysis/1HXhiRhQhQ7RXCTMDNoxel,160000,4
42,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.651,0.833,1,-3.356,1,0.172,0.0214,0,0.14,0.443,155.051,audio_features,0u695M7KyzXaPIjpEbxOkB,spotify:track:0u695M7KyzXaPIjpEbxOkB,https://api.spotify.com/v1/tracks/0u695M7KyzXaPIjpEbxOkB,https://api.spotify.com/v1/audio-analysis/0u695M7KyzXaPIjpEbxOkB,304512,4
45,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,audio_features,2MIBAmYwiuGoKUlpq9B9sZ,spotify:track:2MIBAmYwiuGoKUlpq9B9sZ,https://api.spotify.com/v1/tracks/2MIBAmYwiuGoKUlpq9B9sZ,https://api.spotify.com/v1/audio-analysis/2MIBAmYwiuGoKUlpq9B9sZ,271600,4
46,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.692,0.773,6,-3.739,1,0.0359,0.226,0.0104,0.108,0.486,139.989,audio_features,1SbqxemPdwGlvmirtQVkCU,spotify:track:1SbqxemPdwGlvmirtQVkCU,https://api.spotify.com/v1/tracks/1SbqxemPdwGlvmirtQVkCU,https://api.spotify.com/v1/audio-analysis/1SbqxemPdwGlvmirtQVkCU,373987,4
48,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.573,0.951,3,-1.376,0,0.0421,0.000483,0.00451,0.172,0.408,150.063,audio_features,1VxogbO6bfygdfaCnE9oLb,spotify:track:1VxogbO6bfygdfaCnE9oLb,https://api.spotify.com/v1/tracks/1VxogbO6bfygdfaCnE9oLb,https://api.spotify.com/v1/audio-analysis/1VxogbO6bfygdfaCnE9oLb,195200,4
49,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
53,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.763,0.911,4,-4.001,0,0.107,0.0068,0.697,0.298,0.349,148.015,audio_features,0tyhmhthtlJ674iAERs1gw,spotify:track:0tyhmhthtlJ674iAERs1gw,https://api.spotify.com/v1/tracks/0tyhmhthtlJ674iAERs1gw,https://api.spotify.com/v1/audio-analysis/0tyhmhthtlJ674iAERs1gw,198649,4
54,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,audio_features,7floNISpH8VF4z4459Qo18,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,126346,4
55,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.656,0.978,8,-2.333,1,0.0659,0.0976,3.02E-05,0.131,0.655,149.956,audio_features,5YU0qZXnzIkSHFa0cpcUzO,spotify:track:5YU0qZXnzIkSHFa0cpcUzO,https://api.spotify.com/v1/tracks/5YU0qZXnzIkSHFa0cpcUzO,https://api.spotify.com/v1/audio-analysis/5YU0qZXnzIkSHFa0cpcUzO,201617,4
56,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.651,0.945,4,-1.922,1,0.233,0.0119,0.0178,0.366,0.326,149.957,audio_features,445BHCmPuybHlP31HLoDn4,spotify:track:445BHCmPuybHlP31HLoDn4,https://api.spotify.com/v1/tracks/445BHCmPuybHlP31HLoDn4,https://api.spotify.com/v1/audio-analysis/445BHCmPuybHlP31HLoDn4,171200,4
60,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.438,0.681,0,-12.452,1,0.0813,0.138,0.749,0.344,0.0347,139.96,audio_features,3gMQUOk3sMQbLS9CVrhqaE,spotify:track:3gMQUOk3sMQbLS9CVrhqaE,https://api.spotify.com/v1/tracks/3gMQUOk3sMQbLS9CVrhqaE,https://api.spotify.com/v1/audio-analysis/3gMQUOk3sMQbLS9CVrhqaE,308413,4
61,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.759,0.849,2,-4.234,1,0.335,0.0483,0,0.121,0.681,140.001,audio_features,2rzBvHM9h36Tpdj7Jdajka,spotify:track:2rzBvHM9h36Tpdj7Jdajka,https://api.spotify.com/v1/tracks/2rzBvHM9h36Tpdj7Jdajka,https://api.spotify.com/v1/audio-analysis/2rzBvHM9h36Tpdj7Jdajka,212640,4
62,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.836,0.661,7,-6.502,0,0.338,0.0208,0,0.449,0.753,76.71,audio_features,22AbXxQbMdVqEz7xJjhccG,spotify:track:22AbXxQbMdVqEz7xJjhccG,https://api.spotify.com/v1/tracks/22AbXxQbMdVqEz7xJjhccG,https://api.spotify.com/v1/audio-analysis/22AbXxQbMdVqEz7xJjhccG,213200,4
63,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.556,0.881,7,-2.224,1,0.082,0.00119,0,0.0709,0.337,104.973,audio_features,0mlf3yOGzVnIVxjybDQL3h,spotify:track:0mlf3yOGzVnIVxjybDQL3h,https://api.spotify.com/v1/tracks/0mlf3yOGzVnIVxjybDQL3h,https://api.spotify.com/v1/audio-analysis/0mlf3yOGzVnIVxjybDQL3h,213697,1
65,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,audio_features,35V6qXUDCvwZdmbKe5PlPG,spotify:track:35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/tracks/35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/audio-analysis/35V6qXUDCvwZdmbKe5PlPG,199048,4
66,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.763,0.98,11,-4.55,1,0.0567,0.00854,0.451,0.0327,0.517,130.024,audio_features,2yhSkooN0l5CDVKhyx6OL2,spotify:track:2yhSkooN0l5CDVKhyx6OL2,https://api.spotify.com/v1/tracks/2yhSkooN0l5CDVKhyx6OL2,https://api.spotify.com/v1/audio-analysis/2yhSkooN0l5CDVKhyx6OL2,158704,4
67,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.653,0.91,10,-3.36,1,0.0566,0.0079,0,0.318,0.0921,126.047,audio_features,57p8CBvPOxrvyCbn6ttl5r,spotify:track:57p8CBvPOxrvyCbn6ttl5r,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,234286,4
68,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22E-05,0.317,0.576,110.026,audio_features,6VRhkROS2SZHGlp0pxndbJ,spotify:track:6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,215253,4
69,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.823,0.815,11,-3.947,1,0.134,0.00129,0.0494,0.599,0.474,125.989,audio_features,7hU38LHqMSPFrvoqADFJp4,spotify:track:7hU38LHqMSPFrvoqADFJp4,https://api.spotify.com/v1/tracks/7hU38LHqMSPFrvoqADFJp4,https://api.spotify.com/v1/audio-analysis/7hU38LHqMSPFrvoqADFJp4,207293,4
71,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.778,0.948,1,-0.294,1,0.225,0.00521,0.0138,0.312,0.302,129.973,audio_features,7ET4P1XvGE8NyKHrPe9MLn,spotify:track:7ET4P1XvGE8NyKHrPe9MLn,https://api.spotify.com/v1/tracks/7ET4P1XvGE8NyKHrPe9MLn,https://api.spotify.com/v1/audio-analysis/7ET4P1XvGE8NyKHrPe9MLn,295413,4
72,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.823,0.815,11,-3.947,1,0.134,0.00129,0.0494,0.599,0.474,125.989,audio_features,7hU38LHqMSPFrvoqADFJp4,spotify:track:7hU38LHqMSPFrvoqADFJp4,https://api.spotify.com/v1/tracks/7hU38LHqMSPFrvoqADFJp4,https://api.spotify.com/v1/audio-analysis/7hU38LHqMSPFrvoqADFJp4,207293,4
74,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.695,0.981,0,-3.137,1,0.173,0.0362,0.00247,0.0584,0.27,128.018,audio_features,3G0awBmyUu0eLh30XTthBk,spotify:track:3G0awBmyUu0eLh30XTthBk,https://api.spotify.com/v1/tracks/3G0awBmyUu0eLh30XTthBk,https://api.spotify.com/v1/audio-analysis/3G0awBmyUu0eLh30XTthBk,190784,4
76,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.778,0.948,1,-0.294,1,0.225,0.00521,0.0138,0.312,0.302,129.973,audio_features,7ET4P1XvGE8NyKHrPe9MLn,spotify:track:7ET4P1XvGE8NyKHrPe9MLn,https://api.spotify.com/v1/tracks/7ET4P1XvGE8NyKHrPe9MLn,https://api.spotify.com/v1/audio-analysis/7ET4P1XvGE8NyKHrPe9MLn,295413,4
77,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.823,0.815,11,-3.947,1,0.134,0.00129,0.0494,0.599,0.474,125.989,audio_features,7hU38LHqMSPFrvoqADFJp4,spotify:track:7hU38LHqMSPFrvoqADFJp4,https://api.spotify.com/v1/tracks/7hU38LHqMSPFrvoqADFJp4,https://api.spotify.com/v1/audio-analysis/7hU38LHqMSPFrvoqADFJp4,207293,4
80,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.744,0.997,2,-1.325,1,0.13,0.0304,0.00256,0.0737,0.558,127.975,audio_features,7yJzk64ul9PFgVFUYbEzZL,spotify:track:7yJzk64ul9PFgVFUYbEzZL,https://api.spotify.com/v1/tracks/7yJzk64ul9PFgVFUYbEzZL,https://api.spotify.com/v1/audio-analysis/7yJzk64ul9PFgVFUYbEzZL,208125,4
81,https://www.1001tracklists.com/tracklist/2sq0g819/skrillex-supernova-stage-lights-all-night-united-states-2019-12-27.html,skrillex,0.578,0.889,10,-5.886,0,0.146,0.000902,0.247,0.207,0.367,176.099,audio_features,54riZO9aOaCRnX5FfwuHLb,spotify:track:54riZO9aOaCRnX5FfwuHLb,https://api.spotify.com/v1/tracks/54riZO9aOaCRnX5FfwuHLb,https://api.spotify.com/v1/audio-analysis/54riZO9aOaCRnX5FfwuHLb,216869,4
